method,topology,regime,duplication,schedule,seed,rmse,rmse_vs_oracle,nll,coverage95,prec_trace_ratio,prec_rel_error,confidence,confidence_oracle,consensus_spread
bp_backtrack,tree,replacement,4,repeating,2,0.13984550642035398,0.17466642127901216,1080193.2676096016,0.0,935583.4283931311,945945.8402823141,32.78887930283021,6.208706462943818,6.31066813367746
bp_cavity,tree,replacement,4,repeating,2,0.10714970088714418,1.4969572244488626e-15,-2.019950344041421,1.0,1.0,6.929903633476606e-16,6.208706462943817,6.208706462943818,3.552713678800501e-15
bp_trw,tree,replacement,4,repeating,2,0.10714970088714418,1.4969572244488626e-15,-2.019950344041421,1.0,1.0,6.929903633476606e-16,6.208706462943817,6.208706462943818,3.552713678800501e-15
ec_exact,tree,replacement,4,adversarial,2,0.10714970088714393,1.2119245701949681e-15,-2.019950344041423,1.0,1.0,6.695816626991712e-16,6.208706462943818,6.208706462943818,2.6645352591003757e-15
naive_sum,tree,replacement,4,adversarial,2,0.1554451326486405,0.15150676016992773,104193.90151451247,0.0,109765.74659036085,110273.34768551632,28.61336927806873,6.208706462943818,8.335412488931325
mean_pool,tree,replacement,4,adversarial,2,0.7603263823245245,0.7050938050618089,4.507139489513629,1.0,0.06434774193831702,0.9380357046475346,0.7637676397910258,6.208706462943818,0.05353769099013739
cov_int,tree,replacement,4,adversarial,2,0.713136243416002,0.6584281621755872,4.24562284564954,1.0,0.06974321594866853,0.9322243434142323,0.9182204074382372,6.208706462943818,0.003211030172565854
inv_cov_int,tree,replacement,4,adversarial,2,0.8513326457870016,0.7943061453195882,4.618057757942937,1.0,0.08906187821799834,0.9148187260165261,1.2542275470231024,6.208706462943818,0.5299317436467648
bp_backtrack,tree,replacement,4,adversarial,2,0.1276537655182191,0.16088050510196056,141923.17254498278,0.03125,176546.60262726925,176414.99130143013,29.314857333223472,6.208706462943818,8.764103524958571
bp_cavity,tree,replacement,4,adversarial,2,0.10714970088714401,1.2059488527273943e-15,-2.0199503440414217,1.0,1.0000000000000002,6.451318174425184e-16,6.208706462943818,6.208706462943818,2.6645352591003757e-15
bp_trw,tree,replacement,4,adversarial,2,0.10714970088714401,1.2059488527273943e-15,-2.0199503440414217,1.0,1.0000000000000002,6.451318174425184e-16,6.208706462943818,6.208706462943818,2.6645352591003757e-15
ec_exact,tree,conflicting,8,sync,2,1.6743592193425325,1.5957835969244325e-15,23.854812065093537,0.25,1.0,8.297931790274438e-16,3.1834252841645947,3.183425284164594,3.9968028886505635e-15
naive_sum,tree,conflicting,8,sync,2,2.0149675289577003,0.3673297057747559,1.0659928235864296e+17,0.0,3391887417625704.5,3479785039531773.0,74.31394143515672,3.183425284164594,3.4750401823373664
mean_pool,tree,conflicting,8,sync,2,0.7693198730736782,1.2514061991814633,4.433350154450933,1.0,0.2410984825680048,0.79489676756812,0.5780949989717511,3.183425284164594,0.00096686424879322
cov_int,tree,conflicting,8,sync,2,1.20583663733177,0.57749955518392,6.845986123520288,0.75,0.2816422929857175,0.7499786997856092,0.8415806149504861,3.183425284164594,6.5503158452884236e-15
inv_cov_int,tree,conflicting,8,sync,2,1.0771811960502533,0.9114123535127232,8.89630414557,0.796875,0.3541591611422296,0.6894888739020018,1.2306092729996578,3.183425284164594,0.3366440665231156
bp_backtrack,tree,conflicting,8,sync,2,2.012293377685511,0.36796112447838314,5930323697789.291,0.0,189031105523.30524,194096452205.59912,54.72520223444775,3.183425284164594,3.5043181703467
bp_cavity,tree,conflicting,8,sync,2,2.1278782781101193,0.45610693410131375,227.30749261403537,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,3.552713678800501e-15
bp_trw,tree,conflicting,8,sync,2,2.1278782781101193,0.45610693410131375,227.30749261403537,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,3.552713678800501e-15
ec_exact,tree,conflicting,8,async,2,1.6743592193425325,1.3424607443776822e-15,23.854812065093533,0.25,1.0,7.388958461951262e-16,3.1834252841645947,3.183425284164594,3.552713678800501e-15
naive_sum,tree,conflicting,8,async,2,2.284601045665042,0.6488020385183151,103694086360.97955,0.0,2467370144.3706827,2508818652.833853,45.68154406187515,3.183425284164594,5.971459642475935
mean_pool,tree,conflicting,8,async,2,0.8043351193157465,1.158281451147583,4.5299923357017216,1.0,0.24408036359961788,0.7926562410633426,0.6027839509565374,3.183425284164594,0.009909605247256481
cov_int,tree,conflicting,8,async,2,1.2062995614895842,0.5770636510506931,6.850265237735862,0.75,0.28163896317282733,0.749984079894648,0.8415564977394445,3.183425284164594,3.6571427108889054e-07
inv_cov_int,tree,conflicting,8,async,2,1.1482141367722871,0.8405124001706321,9.311829607185125,0.8125,0.3421588943469953,0.7147297242521369,1.1856446481275675,3.183425284164594,0.2845569225475788
bp_backtrack,tree,conflicting,8,async,2,2.147968853189467,0.5304535265059747,174943736.03856367,0.0,4689197.655520694,4732368.447787762,32.942888769283165,3.183425284164594,6.378989617547493
bp_cavity,tree,conflicting,8,async,2,2.1278782781101198,0.4561069341013143,227.30749261403528,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,2.6645352591003757e-15
bp_trw,tree,conflicting,8,async,2,2.1278782781101198,0.4561069341013143,227.30749261403528,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,2.6645352591003757e-15
ec_exact,tree,conflicting,8,lossy,2,1.6743592193425323,1.1953528629290376e-15,23.85481206509353,0.25,1.0,8.10517067262632e-16,3.1834252841645947,3.183425284164594,3.552713678800501e-15
naive_sum,tree,conflicting,8,lossy,2,2.190410296914106,0.5392276576289021,13594617968.472065,0.0,394332088.3266788,409190380.21992064,41.49987290901131,3.183425284164594,7.653278996843099
mean_pool,tree,conflicting,8,lossy,2,0.7821977028303521,1.2094084589127394,4.448479335967507,1.0,0.2436122503329719,0.7915425158753275,0.5954026119828695,3.183425284164594,0.0417306466253885
cov_int,tree,conflicting,8,lossy,2,1.2028845485346267,0.5803124627593989,6.8187262194298714,0.75,0.2816433543519111,0.7499691755764997,0.841622264718348,3.183425284164594,8.183484667023677e-06
inv_cov_int,tree,conflicting,8,lossy,2,1.0282152771198803,1.0868223941597572,7.445775114684058,0.671875,0.3688567207695632,0.680414045254742,1.2700549427068593,3.183425284164594,0.3053460268897812
bp_backtrack,tree,conflicting,8,lossy,2,2.114457570145386,0.4845599002314328,28121432.023451783,0.0,794697.564924181,813950.7295139688,29.217110990998783,3.183425284164594,8.51851269583248
bp_cavity,tree,conflicting,8,lossy,2,2.1278782781101193,0.4561069341013133,227.30749261403528,0.0,6.748688151190553,6.010477112752765,6.869646503189971,3.183425284164594,1.7763568394002505e-15
bp_trw,tree,conflicting,8,lossy,2,2.1278782781101193,0.4561069341013133,227.30749261403528,0.0,6.748688151190553,6.010477112752765,6.869646503189971,3.183425284164594,1.7763568394002505e-15
ec_exact,tree,conflicting,8,delayed,2,1.6743592193425327,1.5491350805516813e-15,23.854812065093537,0.25,1.0,7.558679167422344e-16,3.1834252841645947,3.183425284164594,3.552713678800501e-15
naive_sum,tree,conflicting,8,delayed,2,1.7027049903283964,0.28468205564522064,14023463.938759623,0.0,596196.5008629926,611463.9888197972,28.83886063212281,3.183425284164594,10.40114701860011
mean_pool,tree,conflicting,8,delayed,2,0.7361077002254157,1.3336651007168423,4.358338583586956,1.0,0.23763923838128323,0.7988787274028024,0.5504536077711948,3.183425284164594,0.0606016754266141
cov_int,tree,conflicting,8,delayed,2,1.196918619364335,0.5859910417665612,6.763971825304097,0.75,0.28167316769012524,0.7499204241932883,0.841855983838587,3.183425284164594,0.00019172663972777393
inv_cov_int,tree,conflicting,8,delayed,2,0.9054879107170714,1.2512346068650404,7.022271111520016,0.890625,0.3211189618393709,0.7313356143449457,1.0571061972772706,3.183425284164594,0.4358929913592141
bp_backtrack,tree,conflicting,8,delayed,2,2.147968853189467,0.5304535265059747,174943736.03856367,0.0,4689197.655520694,4732368.447787762,32.942888769283165,3.183425284164594,6.378989617547493
bp_cavity,tree,conflicting,8,delayed,2,2.1278782781101198,0.4561069341013143,227.30749261403528,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,2.6645352591003757e-15
bp_trw,tree,conflicting,8,delayed,2,2.1278782781101198,0.4561069341013143,227.30749261403528,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,2.6645352591003757e-15
ec_exact,tree,conflicting,8,repeating,2,1.6743592193425325,1.4137125290613837e-15,23.854812065093533,0.25,1.0,8.002757857641907e-16,3.1834252841645947,3.183425284164594,3.552713678800501e-15
naive_sum,tree,conflicting,8,repeating,2,1.9959735883635532,0.38180285233694605,34812320054.04115,0.0,1058320823.3596389,1088975280.149041,43.66248440519706,3.183425284164594,6.6166592791167105
mean_pool,tree,conflicting,8,repeating,2,0.7717923635516079,1.229174506998996,4.41909807031942,1.0,0.24285777500191696,0.7931839809703398,0.5910904736648992,3.183425284164594,0.012479791730397927
cov_int,tree,conflicting,8,repeating,2,1.2055585912921225,0.5777836239427079,6.843658541849869,0.75,0.28161709021287035,0.7500045352697542,0.8414441789051457,3.183425284164594,9.685062366537878e-07
inv_cov_int,tree,conflicting,8,repeating,2,0.9427749110693864,1.0241553198350586,7.16934490731809,0.890625,0.33886432890630835,0.7056800328672438,1.178064938640282,3.183425284164594,0.371880853682784
bp_backtrack,tree,conflicting,8,repeating,2,2.147968853189467,0.5304535265059747,174943736.03856367,0.0,4689197.655520694,4732368.447787762,32.942888769283165,3.183425284164594,6.378989617547493
bp_cavity,tree,conflicting,8,repeating,2,2.1278782781101198,0.4561069341013143,227.30749261403528,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,2.6645352591003757e-15
bp_trw,tree,conflicting,8,repeating,2,2.1278782781101198,0.4561069341013143,227.30749261403528,0.0,6.748688151190553,6.010477112752767,6.869646503189973,3.183425284164594,2.6645352591003757e-15
ec_exact,tree,conflicting,8,adversarial,2,1.6743592193425323,1.280569442573353e-15,23.854812065093533,0.25,1.0000000000000002,7.015146552765673e-16,3.1834252841645947,3.183425284164594,3.552713678800501e-15
naive_sum,tree,conflicting,8,adversarial,2,2.1828533023412358,0.555129597735042,20905211.142162107,0.0,573801.2703385903,594922.0071132821,28.758599484699868,3.183425284164594,8.336893511884455
mean_pool,tree,conflicting,8,adversarial,2,0.756823283601755,1.1968173864684046,4.3652846270221275,1.0,0.24265799943936067,0.792972021729339,0.5883774448230397,3.183425284164594,0.04989836766496247
cov_int,tree,conflicting,8,adversarial,2,1.2131179641482857,0.5706289454656299,6.914171770621725,0.75,0.2815771434323263,0.7500735192411603,0.841119932074309,3.183425284164594,0.0006511248705973749
inv_cov_int,tree,conflicting,8,adversarial,2,0.7121462684028409,1.5742734684666613,4.079152407841905,1.0,0.3346576511068027,0.7238168288338658,1.0612975606836672,3.183425284164594,0.24295488266128606
bp_backtrack,tree,conflicting,8,adversarial,2,2.114457570145386,0.4845599002314328,28121432.023451783,0.0,794697.564924181,813950.7295139688,29.217110990998783,3.183425284164594,8.51851269583248
bp_cavity,tree,conflicting,8,adversarial,2,2.1278782781101193,0.4561069341013133,227.30749261403528,0.0,6.748688151190553,6.010477112752765,6.869646503189971,3.183425284164594,1.7763568394002505e-15
bp_trw,tree,conflicting,8,adversarial,2,2.1278782781101193,0.4561069341013133,227.30749261403528,0.0,6.748688151190553,6.010477112752765,6.869646503189971,3.183425284164594,1.7763568394002505e-15
ec_exact,tree,sybil,8,sync,2,0.2531008732028851,0.2829539916756285,1.8839833726883373,0.5,6.87500707491294,6.038335584855625,7.276355062049028,3.489843094688827,2.6645352591003757e-15
naive_sum,tree,sybil,8,sync,2,0.32399418181211237,0.3311853288827219,5769657329425068.0,0.0,3920211777795486.5,4029430087925092.5,74.94489445256511,3.489843094688827,3.4681716267082834
mean_pool,tree,sybil,8,sync,2,0.8176984508212293,0.6508883381450299,4.585097263847665,1.0,0.2322666376853567,0.7894794838102516,0.7157912428608991,3.489843094688827,0.004476190558681981
cov_int,tree,sybil,8,sync,2,0.8164525712582279,0.6474189268633336,4.466965777695773,1.0,0.25054470736981505,0.7700679466559098,0.8441567672734654,3.489843094688827,4.381163654088027e-09
inv_cov_int,tree,sybil,8,sync,2,0.7424001703087356,0.5793468919587467,4.015956967895094,1.0,0.34842914917511525,0.6712237072760205,1.379208067931124,3.489843094688827,0.2905465999503245
bp_backtrack,tree,sybil,8,sync,2,0.32182322387500306,0.34068301549771945,331647171657.2223,0.0,218035120056.4025,224404952369.68414,55.342305359195585,3.489843094688827,3.404701657060585
bp_cavity,tree,sybil,8,sync,2,0.2531008732028856,0.282953991675629,1.8839833726883453,0.5,6.875007074912939,6.038335584855625,7.276355062049028,3.489843094688827,3.552713678800501e-15
bp_trw,tree,sybil,8,sync,2,0.2531008732028856,0.282953991675629,1.8839833726883453,0.5,6.875007074912939,6.038335584855625,7.276355062049028,3.489843094688827,3.552713678800501e-15
ec_exact,tree,sybil,8,async,2,0.2531008732028851,0.28295399167562857,1.8839833726883353,0.5,6.875007074912936,6.038335584855622,7.276355062049026,3.489843094688827,1.7763568394002505e-15
naive_sum,tree,sybil,8,async,2,0.3138730269926154,0.20983634166171328,4167019994.4911323,0.0,2667019780.856608,2765979094.8906927,46.133196875739934,3.489843094688827,6.030007999296153
mean_pool,tree,sybil,8,async,2,0.836502955232642,0.6700822386207088,4.666060850612695,1.0,0.2306421872208143,0.7911789190815712,0.7006803127990622,3.489843094688827,0.009972026149094648
cov_int,tree,sybil,8,async,2,0.8260878417801982,0.6549132257774961,4.493300124564286,1.0,0.25141047899563496,0.7691401194040031,0.8484374556567422,3.489843094688827,9.427272564366262e-06
inv_cov_int,tree,sybil,8,async,2,0.7393368785553118,0.6724135939349736,4.042106288846911,1.0,0.32374264483995796,0.709902755706818,1.28920986222838,3.489843094688827,0.21881204678071375
bp_backtrack,tree,sybil,8,async,2,0.33105649959471595,0.23727195991671174,9494887.941018706,0.0,5416408.650892551,5611639.917997876,33.49649497510289,3.489843094688827,6.419360503350848
bp_cavity,tree,sybil,8,async,2,0.25310087320288555,0.2829539916756288,1.8839833726883486,0.5,6.87500707491294,6.038335584855625,7.276355062049028,3.489843094688827,1.7763568394002505e-15
bp_trw,tree,sybil,8,async,2,0.25310087320288555,0.2829539916756288,1.8839833726883486,0.5,6.87500707491294,6.038335584855625,7.276355062049028,3.489843094688827,1.7763568394002505e-15
ec_exact,tree,sybil,8,lossy,2,0.2531008732028851,0.2829539916756285,1.883983372688335,0.5,6.87500707491294,6.038335584855625,7.276355062049028,3.489843094688827,3.552713678800501e-15
naive_sum,tree,sybil,8,lossy,2,0.3146390687839399,0.26774777333523425,630423518.6052108,0.0,438180779.75610465,454569633.6121394,42.08859379000128,3.489843094688827,7.640490085676085
mean_pool,tree,sybil,8,lossy,2,0.8176903152179654,0.6514438361406764,4.597281849100597,1.0,0.23357671506669148,0.787860172562191,0.7248053527656593,3.489843094688827,0.029510185775725062
cov_int,tree,sybil,8,lossy,2,0.8175954432442774,0.6471823977207873,4.468540131958826,1.0,0.25169539355835113,0.7686678937053852,0.8510049378409075,3.489843094688827,1.93032214030886e-05
inv_cov_int,tree,sybil,8,lossy,2,0.6379021461485435,0.5619963245181305,3.657117871684272,1.0,0.3468487360232621,0.6879701419951681,1.3977864341949373,3.489843094688827,0.49105933620404274
bp_backtrack,tree,sybil,8,lossy,2,0.3144642789281304,0.2796170412665029,1478659.3968670755,0.0,914248.865419467,941574.6816165291,29.8358590856214,3.489843094688827,8.467745662977698
bp_cavity,tree,sybil,8,lossy,2,0.25310087320288543,0.28295399167562885,1.8839833726883424,0.5,6.875007074912938,6.038335584855625,7.276355062049028,3.489843094688827,2.6645352591003757e-15
bp_trw,tree,sybil,8,lossy,2,0.25310087320288543,0.28295399167562885,1.8839833726883424,0.5,6.875007074912938,6.038335584855625,7.276355062049028,3.489843094688827,2.6645352591003757e-15
ec_exact,tree,sybil,8,delayed,2,0.2531008732028852,0.282953991675629,1.8839833726883444,0.5,6.87500707491294,6.038335584855626,7.276355062049028,3.489843094688827,1.7763568394002505e-15
naive_sum,tree,sybil,8,delayed,2,0.4046814276627796,0.42101158426538615,1626482.2133167333,0.0,783083.3564757212,811332.6464822902,29.69830814709917,3.489843094688827,10.472083987963323
mean_pool,tree,sybil,8,delayed,2,0.8277727071763792,0.6568373660961659,4.586415141579972,1.0,0.23399108900914092,0.7879685233290761,0.7277129486107444,3.489843094688827,0.024343920892191173
cov_int,tree,sybil,8,delayed,2,0.8237222412847542,0.6544495403476136,4.481230439980922,1.0,0.2519112140339469,0.7686787182459468,0.8520428722606634,3.489843094688827,0.0013541865722338509
inv_cov_int,tree,sybil,8,delayed,2,0.8407652649902526,0.613630388967914,4.426068426897343,1.0,0.36927133762641473,0.6793409712641938,1.4878812168422377,3.489843094688827,0.2973221611507031
